x,y,z,n_valid_orientations / 100
0.71875,-0.5051020408163265,0.3,0
0.75,-0.5051020408163265,0.3,0
0.0,-0.4744897959183674,0.3,94
0.03125,-0.4744897959183674,0.3,98
0.0625,-0.4744897959183674,0.3,97
0.09375,-0.4744897959183674,0.3,97
0.125,-0.4744897959183674,0.3,94
0.15625,-0.4744897959183674,0.3,98
0.1875,-0.4744897959183674,0.3,96
0.21875,-0.4744897959183674,0.3,97
0.25,-0.4744897959183674,0.3,97
0.28125,-0.4744897959183674,0.3,88
0.3125,-0.4744897959183674,0.3,73
0.34375,-0.4744897959183674,0.3,31
0.375,-0.4744897959183674,0.3,0
0.40625,-0.4744897959183674,0.3,0
0.4375,-0.4744897959183674,0.3,0
0.46875,-0.4744897959183674,0.3,0
0.5,-0.4744897959183674,0.3,0
0.53125,-0.4744897959183674,0.3,0
0.5625,-0.4744897959183674,0.3,0
0.59375,-0.4744897959183674,0.3,0
0.625,-0.4744897959183674,0.3,0
0.65625,-0.4744897959183674,0.3,0
0.6875,-0.4744897959183674,0.3,0
0.71875,-0.4744897959183674,0.3,0
0.75,-0.4744897959183674,0.3,0
0.0,-0.44387755102040816,0.3,93
0.03125,-0.44387755102040816,0.3,96
0.0625,-0.44387755102040816,0.3,95
0.09375,-0.44387755102040816,0.3,98
0.125,-0.44387755102040816,0.3,96
0.15625,-0.44387755102040816,0.3,95
0.1875,-0.44387755102040816,0.3,99
0.21875,-0.44387755102040816,0.3,99
0.25,-0.44387755102040816,0.3,98
0.28125,-0.44387755102040816,0.3,98
0.3125,-0.44387755102040816,0.3,93
0.34375,-0.44387755102040816,0.3,76
0.375,-0.44387755102040816,0.3,49
0.40625,-0.44387755102040816,0.3,0
0.4375,-0.44387755102040816,0.3,0
0.46875,-0.44387755102040816,0.3,0
0.5,-0.44387755102040816,0.3,0
0.53125,-0.44387755102040816,0.3,0
0.5625,-0.44387755102040816,0.3,0
0.59375,-0.44387755102040816,0.3,0
0.625,-0.44387755102040816,0.3,0
0.65625,-0.44387755102040816,0.3,0
0.6875,-0.44387755102040816,0.3,0
0.71875,-0.44387755102040816,0.3,0
0.75,-0.44387755102040816,0.3,0
0.0,-0.413265306122449,0.3,95
0.03125,-0.413265306122449,0.3,98
0.0625,-0.413265306122449,0.3,96
0.09375,-0.413265306122449,0.3,96
0.125,-0.413265306122449,0.3,97
0.15625,-0.413265306122449,0.3,94
0.1875,-0.413265306122449,0.3,95
0.21875,-0.413265306122449,0.3,94
0.25,-0.413265306122449,0.3,99
0.28125,-0.413265306122449,0.3,99
0.3125,-0.413265306122449,0.3,97
0.34375,-0.413265306122449,0.3,96
0.375,-0.413265306122449,0.3,83
0.40625,-0.413265306122449,0.3,56
0.4375,-0.413265306122449,0.3,0
0.46875,-0.413265306122449,0.3,0
0.5,-0.413265306122449,0.3,0
0.53125,-0.413265306122449,0.3,0
0.5625,-0.413265306122449,0.3,0
0.59375,-0.413265306122449,0.3,0
0.625,-0.413265306122449,0.3,0
0.65625,-0.413265306122449,0.3,0
0.6875,-0.413265306122449,0.3,0
0.71875,-0.413265306122449,0.3,0
0.75,-0.413265306122449,0.3,0
0.0,-0.38265306122448983,0.3,96
0.03125,-0.38265306122448983,0.3,99
0.0625,-0.38265306122448983,0.3,97
0.09375,-0.38265306122448983,0.3,97
0.125,-0.38265306122448983,0.3,96
0.15625,-0.38265306122448983,0.3,94
0.1875,-0.38265306122448983,0.3,96
0.21875,-0.38265306122448983,0.3,98
0.25,-0.38265306122448983,0.3,99
0.28125,-0.38265306122448983,0.3,95
0.3125,-0.38265306122448983,0.3,96
0.34375,-0.38265306122448983,0.3,96
0.375,-0.38265306122448983,0.3,97
0.40625,-0.38265306122448983,0.3,84
0.4375,-0.38265306122448983,0.3,57
0.46875,-0.38265306122448983,0.3,0
0.5,-0.38265306122448983,0.3,0
0.53125,-0.38265306122448983,0.3,0
0.5625,-0.38265306122448983,0.3,0
0.59375,-0.38265306122448983,0.3,0
0.625,-0.38265306122448983,0.3,0
0.65625,-0.38265306122448983,0.3,0
0.6875,-0.38265306122448983,0.3,0
0.71875,-0.38265306122448983,0.3,0
0.75,-0.38265306122448983,0.3,0
0.0,-0.3520408163265306,0.3,97
0.03125,-0.3520408163265306,0.3,99
0.0625,-0.3520408163265306,0.3,97
0.09375,-0.3520408163265306,0.3,99
0.125,-0.3520408163265306,0.3,98
0.15625,-0.3520408163265306,0.3,98
0.1875,-0.3520408163265306,0.3,98
0.21875,-0.3520408163265306,0.3,96
0.25,-0.3520408163265306,0.3,96
0.28125,-0.3520408163265306,0.3,96
0.3125,-0.3520408163265306,0.3,96
0.34375,-0.3520408163265306,0.3,97
0.375,-0.3520408163265306,0.3,96
0.40625,-0.3520408163265306,0.3,92
0.4375,-0.3520408163265306,0.3,84
0.46875,-0.3520408163265306,0.3,42
0.5,-0.3520408163265306,0.3,0
0.53125,-0.3520408163265306,0.3,0
0.5625,-0.3520408163265306,0.3,0
0.59375,-0.3520408163265306,0.3,0
0.625,-0.3520408163265306,0.3,0
0.65625,-0.3520408163265306,0.3,0
0.6875,-0.3520408163265306,0.3,0
0.71875,-0.3520408163265306,0.3,0
0.75,-0.3520408163265306,0.3,0
0.0,-0.32142857142857145,0.3,97
0.03125,-0.32142857142857145,0.3,100
0.0625,-0.32142857142857145,0.3,99
0.09375,-0.32142857142857145,0.3,100
0.125,-0.32142857142857145,0.3,100
0.15625,-0.32142857142857145,0.3,98
0.1875,-0.32142857142857145,0.3,98
0.21875,-0.32142857142857145,0.3,97
0.25,-0.32142857142857145,0.3,97
0.28125,-0.32142857142857145,0.3,93
0.3125,-0.32142857142857145,0.3,94
0.34375,-0.32142857142857145,0.3,97
0.375,-0.32142857142857145,0.3,95
0.40625,-0.32142857142857145,0.3,97
0.4375,-0.32142857142857145,0.3,99
0.46875,-0.32142857142857145,0.3,83
0.5,-0.32142857142857145,0.3,17
0.53125,-0.32142857142857145,0.3,0
0.5625,-0.32142857142857145,0.3,0
0.59375,-0.32142857142857145,0.3,0
0.625,-0.32142857142857145,0.3,0
0.65625,-0.32142857142857145,0.3,0
0.6875,-0.32142857142857145,0.3,0
0.71875,-0.32142857142857145,0.3,0
0.75,-0.32142857142857145,0.3,0
0.0,-0.29081632653061223,0.3,97
0.03125,-0.29081632653061223,0.3,99
0.0625,-0.29081632653061223,0.3,98
0.09375,-0.29081632653061223,0.3,100
0.125,-0.29081632653061223,0.3,100
0.15625,-0.29081632653061223,0.3,99
0.1875,-0.29081632653061223,0.3,98
0.21875,-0.29081632653061223,0.3,97
0.25,-0.29081632653061223,0.3,96
0.28125,-0.29081632653061223,0.3,95
0.3125,-0.29081632653061223,0.3,92
0.34375,-0.29081632653061223,0.3,94
0.375,-0.29081632653061223,0.3,94
0.40625,-0.29081632653061223,0.3,98
0.4375,-0.29081632653061223,0.3,100
0.46875,-0.29081632653061223,0.3,93
0.5,-0.29081632653061223,0.3,63
0.53125,-0.29081632653061223,0.3,0
0.5625,-0.29081632653061223,0.3,0
0.59375,-0.29081632653061223,0.3,0
0.625,-0.29081632653061223,0.3,0
0.65625,-0.29081632653061223,0.3,0
0.6875,-0.29081632653061223,0.3,0
0.71875,-0.29081632653061223,0.3,0
0.75,-0.29081632653061223,0.3,0
0.0,-0.2602040816326531,0.3,94
0.03125,-0.2602040816326531,0.3,98
0.0625,-0.2602040816326531,0.3,95
0.09375,-0.2602040816326531,0.3,99
0.125,-0.2602040816326531,0.3,100
0.15625,-0.2602040816326531,0.3,98
0.1875,-0.2602040816326531,0.3,99
0.21875,-0.2602040816326531,0.3,99
0.25,-0.2602040816326531,0.3,98
0.28125,-0.2602040816326531,0.3,99
0.3125,-0.2602040816326531,0.3,92
0.34375,-0.2602040816326531,0.3,92
0.375,-0.2602040816326531,0.3,95
0.40625,-0.2602040816326531,0.3,94
0.4375,-0.2602040816326531,0.3,98
0.46875,-0.2602040816326531,0.3,98
0.5,-0.2602040816326531,0.3,83
0.53125,-0.2602040816326531,0.3,41
0.5625,-0.2602040816326531,0.3,0
0.59375,-0.2602040816326531,0.3,0
0.625,-0.2602040816326531,0.3,0
0.65625,-0.2602040816326531,0.3,0
0.6875,-0.2602040816326531,0.3,0
0.71875,-0.2602040816326531,0.3,0
0.75,-0.2602040816326531,0.3,0
0.0,-0.22959183673469385,0.3,97
0.03125,-0.22959183673469385,0.3,98
0.0625,-0.22959183673469385,0.3,99
0.09375,-0.22959183673469385,0.3,100
0.125,-0.22959183673469385,0.3,98
0.15625,-0.22959183673469385,0.3,100
0.1875,-0.22959183673469385,0.3,97
0.21875,-0.22959183673469385,0.3,98
0.25,-0.22959183673469385,0.3,99
0.28125,-0.22959183673469385,0.3,99
0.3125,-0.22959183673469385,0.3,96
0.34375,-0.22959183673469385,0.3,95
0.375,-0.22959183673469385,0.3,95
0.40625,-0.22959183673469385,0.3,98
0.4375,-0.22959183673469385,0.3,98
0.46875,-0.22959183673469385,0.3,99
0.5,-0.22959183673469385,0.3,95
0.53125,-0.22959183673469385,0.3,71
0.5625,-0.22959183673469385,0.3,0
0.59375,-0.22959183673469385,0.3,0
0.625,-0.22959183673469385,0.3,0
0.65625,-0.22959183673469385,0.3,0
0.6875,-0.22959183673469385,0.3,0
0.71875,-0.22959183673469385,0.3,0
0.75,-0.22959183673469385,0.3,0
0.0,-0.19897959183673475,0.3,83
0.03125,-0.19897959183673475,0.3,85
0.0625,-0.19897959183673475,0.3,85
0.09375,-0.19897959183673475,0.3,97
0.125,-0.19897959183673475,0.3,97
0.15625,-0.19897959183673475,0.3,96
0.1875,-0.19897959183673475,0.3,98
0.21875,-0.19897959183673475,0.3,99
0.25,-0.19897959183673475,0.3,98
0.28125,-0.19897959183673475,0.3,97
0.3125,-0.19897959183673475,0.3,95
0.34375,-0.19897959183673475,0.3,96
0.375,-0.19897959183673475,0.3,96
0.40625,-0.19897959183673475,0.3,97
0.4375,-0.19897959183673475,0.3,98
0.46875,-0.19897959183673475,0.3,100
0.5,-0.19897959183673475,0.3,99
0.53125,-0.19897959183673475,0.3,84
0.5625,-0.19897959183673475,0.3,32
0.59375,-0.19897959183673475,0.3,0
0.625,-0.19897959183673475,0.3,0
0.65625,-0.19897959183673475,0.3,0
0.6875,-0.19897959183673475,0.3,0
0.71875,-0.19897959183673475,0.3,0
0.75,-0.19897959183673475,0.3,0
0.0,-0.16836734693877553,0.3,64
0.03125,-0.16836734693877553,0.3,61
0.0625,-0.16836734693877553,0.3,70
0.09375,-0.16836734693877553,0.3,73
0.125,-0.16836734693877553,0.3,81
0.15625,-0.16836734693877553,0.3,96
0.1875,-0.16836734693877553,0.3,97
0.21875,-0.16836734693877553,0.3,98
0.25,-0.16836734693877553,0.3,98
0.28125,-0.16836734693877553,0.3,99
0.3125,-0.16836734693877553,0.3,98
0.34375,-0.16836734693877553,0.3,98
0.375,-0.16836734693877553,0.3,97
0.40625,-0.16836734693877553,0.3,96
0.4375,-0.16836734693877553,0.3,97
0.46875,-0.16836734693877553,0.3,99
0.5,-0.16836734693877553,0.3,98
0.53125,-0.16836734693877553,0.3,90
0.5625,-0.16836734693877553,0.3,61
0.59375,-0.16836734693877553,0.3,0
0.625,-0.16836734693877553,0.3,0
0.65625,-0.16836734693877553,0.3,0
0.6875,-0.16836734693877553,0.3,0
0.71875,-0.16836734693877553,0.3,0
0.75,-0.16836734693877553,0.3,0
0.0,-0.1377551020408163,0.3,31
0.03125,-0.1377551020408163,0.3,37
0.0625,-0.1377551020408163,0.3,46
0.09375,-0.1377551020408163,0.3,48
0.125,-0.1377551020408163,0.3,65
0.15625,-0.1377551020408163,0.3,77
0.1875,-0.1377551020408163,0.3,96
0.21875,-0.1377551020408163,0.3,98
0.25,-0.1377551020408163,0.3,99
0.28125,-0.1377551020408163,0.3,99
0.3125,-0.1377551020408163,0.3,100
0.34375,-0.1377551020408163,0.3,97
0.375,-0.1377551020408163,0.3,94
0.40625,-0.1377551020408163,0.3,97
0.4375,-0.1377551020408163,0.3,96
0.46875,-0.1377551020408163,0.3,95
0.5,-0.1377551020408163,0.3,98
0.53125,-0.1377551020408163,0.3,96
0.5625,-0.1377551020408163,0.3,72
0.59375,-0.1377551020408163,0.3,0
0.625,-0.1377551020408163,0.3,0
0.65625,-0.1377551020408163,0.3,0
0.6875,-0.1377551020408163,0.3,0
0.71875,-0.1377551020408163,0.3,0
0.75,-0.1377551020408163,0.3,0
0.0,-0.1071428571428572,0.3,0
0.03125,-0.1071428571428572,0.3,0
0.0625,-0.1071428571428572,0.3,0
0.09375,-0.1071428571428572,0.3,22
0.125,-0.1071428571428572,0.3,41
0.15625,-0.1071428571428572,0.3,57
0.1875,-0.1071428571428572,0.3,76
0.21875,-0.1071428571428572,0.3,97
0.25,-0.1071428571428572,0.3,98
0.28125,-0.1071428571428572,0.3,99
0.3125,-0.1071428571428572,0.3,100
0.34375,-0.1071428571428572,0.3,98
0.375,-0.1071428571428572,0.3,92
0.40625,-0.1071428571428572,0.3,94
0.4375,-0.1071428571428572,0.3,93
0.46875,-0.1071428571428572,0.3,96
0.5,-0.1071428571428572,0.3,97
0.53125,-0.1071428571428572,0.3,96
0.5625,-0.1071428571428572,0.3,80
0.59375,-0.1071428571428572,0.3,14
0.625,-0.1071428571428572,0.3,0
0.65625,-0.1071428571428572,0.3,0
0.6875,-0.1071428571428572,0.3,0
0.71875,-0.1071428571428572,0.3,0
0.75,-0.1071428571428572,0.3,0
0.0,-0.07653061224489799,0.3,0
0.03125,-0.07653061224489799,0.3,0
0.0625,-0.07653061224489799,0.3,0
0.09375,-0.07653061224489799,0.3,0
0.125,-0.07653061224489799,0.3,11
0.15625,-0.07653061224489799,0.3,32
0.1875,-0.07653061224489799,0.3,64
0.21875,-0.07653061224489799,0.3,92
0.25,-0.07653061224489799,0.3,97
0.28125,-0.07653061224489799,0.3,99
0.3125,-0.07653061224489799,0.3,98
0.34375,-0.07653061224489799,0.3,94
0.375,-0.07653061224489799,0.3,96
0.40625,-0.07653061224489799,0.3,93
0.4375,-0.07653061224489799,0.3,94
0.46875,-0.07653061224489799,0.3,96
0.5,-0.07653061224489799,0.3,98
0.53125,-0.07653061224489799,0.3,97
0.5625,-0.07653061224489799,0.3,88
0.59375,-0.07653061224489799,0.3,42
0.625,-0.07653061224489799,0.3,0
0.65625,-0.07653061224489799,0.3,0
0.6875,-0.07653061224489799,0.3,0
0.71875,-0.07653061224489799,0.3,0
0.75,-0.07653061224489799,0.3,0
0.0,-0.04591836734693877,0.3,0
0.03125,-0.04591836734693877,0.3,0
0.0625,-0.04591836734693877,0.3,0
0.09375,-0.04591836734693877,0.3,0
0.125,-0.04591836734693877,0.3,0
0.15625,-0.04591836734693877,0.3,18
0.1875,-0.04591836734693877,0.3,52
0.21875,-0.04591836734693877,0.3,83
0.25,-0.04591836734693877,0.3,93
0.28125,-0.04591836734693877,0.3,96
0.3125,-0.04591836734693877,0.3,96
0.34375,-0.04591836734693877,0.3,96
0.375,-0.04591836734693877,0.3,95
0.40625,-0.04591836734693877,0.3,94
0.4375,-0.04591836734693877,0.3,91
0.46875,-0.04591836734693877,0.3,94
0.5,-0.04591836734693877,0.3,98
0.53125,-0.04591836734693877,0.3,97
0.5625,-0.04591836734693877,0.3,92
0.59375,-0.04591836734693877,0.3,51
0.625,-0.04591836734693877,0.3,0
0.65625,-0.04591836734693877,0.3,0
0.6875,-0.04591836734693877,0.3,0
0.71875,-0.04591836734693877,0.3,0
0.75,-0.04591836734693877,0.3,0
0.0,-0.015306122448979664,0.3,0
0.03125,-0.015306122448979664,0.3,0
0.0625,-0.015306122448979664,0.3,0
0.09375,-0.015306122448979664,0.3,0
0.125,-0.015306122448979664,0.3,0
0.15625,-0.015306122448979664,0.3,5
0.1875,-0.015306122448979664,0.3,27
0.21875,-0.015306122448979664,0.3,72
0.25,-0.015306122448979664,0.3,94
0.28125,-0.015306122448979664,0.3,96
0.3125,-0.015306122448979664,0.3,99
0.34375,-0.015306122448979664,0.3,96
0.375,-0.015306122448979664,0.3,96
0.40625,-0.015306122448979664,0.3,93
0.4375,-0.015306122448979664,0.3,94
0.46875,-0.015306122448979664,0.3,93
0.5,-0.015306122448979664,0.3,99
0.53125,-0.015306122448979664,0.3,99
0.5625,-0.015306122448979664,0.3,94
0.59375,-0.015306122448979664,0.3,56
0.625,-0.015306122448979664,0.3,0
0.65625,-0.015306122448979664,0.3,0
0.6875,-0.015306122448979664,0.3,0
0.71875,-0.015306122448979664,0.3,0
0.75,-0.015306122448979664,0.3,0
0.0,0.015306122448979553,0.3,0
0.03125,0.015306122448979553,0.3,0
0.0625,0.015306122448979553,0.3,0
0.09375,0.015306122448979553,0.3,0
0.125,0.015306122448979553,0.3,0
0.15625,0.015306122448979553,0.3,3
0.1875,0.015306122448979553,0.3,16
0.21875,0.015306122448979553,0.3,64
0.25,0.015306122448979553,0.3,91
0.28125,0.015306122448979553,0.3,94
0.3125,0.015306122448979553,0.3,94
0.34375,0.015306122448979553,0.3,93
0.375,0.015306122448979553,0.3,91
0.40625,0.015306122448979553,0.3,93
0.4375,0.015306122448979553,0.3,92
0.46875,0.015306122448979553,0.3,92
0.5,0.015306122448979553,0.3,98
0.53125,0.015306122448979553,0.3,98
0.5625,0.015306122448979553,0.3,93
0.59375,0.015306122448979553,0.3,59
0.625,0.015306122448979553,0.3,0
0.65625,0.015306122448979553,0.3,0
0.6875,0.015306122448979553,0.3,0
0.71875,0.015306122448979553,0.3,0
0.75,0.015306122448979553,0.3,0
0.0,0.04591836734693877,0.3,0
0.03125,0.04591836734693877,0.3,0
0.0625,0.04591836734693877,0.3,0
0.09375,0.04591836734693877,0.3,0
0.125,0.04591836734693877,0.3,0
0.15625,0.04591836734693877,0.3,3
0.1875,0.04591836734693877,0.3,16
0.21875,0.04591836734693877,0.3,59
0.25,0.04591836734693877,0.3,89
0.28125,0.04591836734693877,0.3,93
0.3125,0.04591836734693877,0.3,94
0.34375,0.04591836734693877,0.3,93
0.375,0.04591836734693877,0.3,91
0.40625,0.04591836734693877,0.3,92
0.4375,0.04591836734693877,0.3,89
0.46875,0.04591836734693877,0.3,90
0.5,0.04591836734693877,0.3,99
0.53125,0.04591836734693877,0.3,98
0.5625,0.04591836734693877,0.3,90
0.59375,0.04591836734693877,0.3,61
0.625,0.04591836734693877,0.3,0
0.65625,0.04591836734693877,0.3,0
0.6875,0.04591836734693877,0.3,0
0.71875,0.04591836734693877,0.3,0
0.75,0.04591836734693877,0.3,0
0.0,0.07653061224489799,0.3,0
0.03125,0.07653061224489799,0.3,0
0.0625,0.07653061224489799,0.3,0
0.09375,0.07653061224489799,0.3,0
0.125,0.07653061224489799,0.3,0
0.15625,0.07653061224489799,0.3,3
0.1875,0.07653061224489799,0.3,19
0.21875,0.07653061224489799,0.3,63
0.25,0.07653061224489799,0.3,87
0.28125,0.07653061224489799,0.3,89
